"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 05:43:52 GMT 2023","Tue Feb 28 05:43:53 GMT 2023","1317","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Tue Feb 28 05:43:48 GMT 2023","Tue Feb 28 05:43:48 GMT 2023","269","","main.spec.ts","","","","lists of List",""
"passed","Tue Feb 28 05:43:49 GMT 2023","Tue Feb 28 05:43:49 GMT 2023","259","","main.spec.ts","","","","Subscriber Update",""
"passed","Tue Feb 28 05:43:49 GMT 2023","Tue Feb 28 05:43:50 GMT 2023","388","","main.spec.ts","","","","Campaign Create",""
"skipped","Tue Feb 28 05:43:49 GMT 2023","Tue Feb 28 05:43:49 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
"skipped","Tue Feb 28 05:43:49 GMT 2023","Tue Feb 28 05:43:49 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"passed","Tue Feb 28 05:43:48 GMT 2023","Tue Feb 28 05:43:49 GMT 2023","266","","main.spec.ts","","","","List Update",""
"skipped","Tue Feb 28 05:43:53 GMT 2023","Tue Feb 28 05:43:53 GMT 2023","1","","main.spec.ts","","","","Campaign Delete",""
"passed","Tue Feb 28 05:43:48 GMT 2023","Tue Feb 28 05:43:48 GMT 2023","305","","main.spec.ts","","","","List Create",""
"passed","Tue Feb 28 05:43:47 GMT 2023","Tue Feb 28 05:43:48 GMT 2023","405","","main.spec.ts","","","","Login",""
"passed","Tue Feb 28 05:43:49 GMT 2023","Tue Feb 28 05:43:49 GMT 2023","242","","main.spec.ts","","","","List Details",""
"passed","Tue Feb 28 05:43:50 GMT 2023","Tue Feb 28 05:43:52 GMT 2023","2340","","main.spec.ts","","","","Campaign Send",""
"passed","Tue Feb 28 05:43:49 GMT 2023","Tue Feb 28 05:43:49 GMT 2023","287","","main.spec.ts","","","","Subscriber Create",""
