"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 16 17:25:41 GMT 2023","Sun Jul 16 17:25:41 GMT 2023","385","firefox","main.spec.ts","","","","List Create",""
"passed","Sun Jul 16 17:25:43 GMT 2023","Sun Jul 16 17:25:44 GMT 2023","359","firefox","main.spec.ts","","","","Inline Form Create",""
"passed","Sun Jul 16 17:25:44 GMT 2023","Sun Jul 16 17:25:45 GMT 2023","670","firefox","main.spec.ts","","","","Forms Update",""
"skipped","Sun Jul 16 17:25:45 GMT 2023","Sun Jul 16 17:25:45 GMT 2023","1","firefox","main.spec.ts","","","","Subscriber's info - Signed up through Form",""
"passed","Sun Jul 16 17:25:44 GMT 2023","Sun Jul 16 17:25:44 GMT 2023","334","firefox","main.spec.ts","","","","Modal Form Create",""
"passed","Sun Jul 16 17:25:40 GMT 2023","Sun Jul 16 17:25:41 GMT 2023","565","firefox","main.spec.ts","","","","Login",""
"passed","Sun Jul 16 17:25:48 GMT 2023","Sun Jul 16 17:25:49 GMT 2023","1333","firefox","main.spec.ts","","","","Set Default Sender",""
"skipped","Sun Jul 16 17:25:45 GMT 2023","Sun Jul 16 17:25:45 GMT 2023","0","firefox","main.spec.ts","","","","Form Submission from Frontend",""
"passed","Sun Jul 16 17:25:43 GMT 2023","Sun Jul 16 17:25:43 GMT 2023","363","firefox","main.spec.ts","","","","Subscriber Update",""
"skipped","Sun Jul 16 17:25:45 GMT 2023","Sun Jul 16 17:25:45 GMT 2023","1","firefox","main.spec.ts","","","","Forms Added into Site Frontend",""
"passed","Sun Jul 16 17:25:41 GMT 2023","Sun Jul 16 17:25:42 GMT 2023","332","firefox","main.spec.ts","","","","Lists of List",""
"passed","Sun Jul 16 17:26:03 GMT 2023","Sun Jul 16 17:26:14 GMT 2023","10331","firefox","main.spec.ts","","","","Form Delete",""
"skipped","Sun Jul 16 17:26:14 GMT 2023","Sun Jul 16 17:26:14 GMT 2023","0","firefox","main.spec.ts","","","","List Delete",""
"passed","Sun Jul 16 17:25:43 GMT 2023","Sun Jul 16 17:25:43 GMT 2023","321","firefox","main.spec.ts","","","","Subscribers List",""
"skipped","Sun Jul 16 17:25:45 GMT 2023","Sun Jul 16 17:25:45 GMT 2023","0","firefox","main.spec.ts","","","","Forms Sync. with WP Site",""
"passed","Sun Jul 16 17:25:51 GMT 2023","Sun Jul 16 17:25:56 GMT 2023","5100","firefox","main.spec.ts","","","","Campaign Send",""
"passed","Sun Jul 16 17:25:49 GMT 2023","Sun Jul 16 17:25:51 GMT 2023","1479","firefox","main.spec.ts","","","","Campaign Create",""
"passed","Sun Jul 16 17:25:42 GMT 2023","Sun Jul 16 17:25:42 GMT 2023","317","firefox","main.spec.ts","","","","List Update",""
"passed","Sun Jul 16 17:25:45 GMT 2023","Sun Jul 16 17:25:48 GMT 2023","2848","firefox","main.spec.ts","","","","Sending Gateway Connect",""
"passed","Sun Jul 16 17:25:42 GMT 2023","Sun Jul 16 17:25:42 GMT 2023","317","firefox","main.spec.ts","","","","List Details",""
"skipped","Sun Jul 16 17:26:03 GMT 2023","Sun Jul 16 17:26:03 GMT 2023","1","firefox","main.spec.ts","","","","Campaign Delete",""
"skipped","Sun Jul 16 17:26:14 GMT 2023","Sun Jul 16 17:26:14 GMT 2023","1","firefox","main.spec.ts","","","","Subscriber Delete",""
"passed","Sun Jul 16 17:25:45 GMT 2023","Sun Jul 16 17:25:45 GMT 2023","312","firefox","main.spec.ts","","","","Form Sync with Frontend",""
"passed","Sun Jul 16 17:25:56 GMT 2023","Sun Jul 16 17:26:03 GMT 2023","7494","firefox","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Sun Jul 16 17:25:42 GMT 2023","Sun Jul 16 17:25:43 GMT 2023","353","firefox","main.spec.ts","","","","Subscriber Create",""
