"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 04 03:30:21 GMT 2024","Thu Jan 04 03:30:41 GMT 2024","19857","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","weMail List <-> Contact Form 7 - e2e",""
"passed","Thu Jan 04 03:23:04 GMT 2024","Thu Jan 04 03:23:04 GMT 2024","265","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Update Custom Field",""
"passed","Thu Jan 04 03:23:10 GMT 2024","Thu Jan 04 03:23:10 GMT 2024","263","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Re-Check Custom Field on Subscriber",""
"passed","Thu Jan 04 03:31:32 GMT 2024","Thu Jan 04 03:31:34 GMT 2024","1530","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Activation",""
"passed","Thu Jan 04 03:23:58 GMT 2024","Thu Jan 04 03:24:00 GMT 2024","1490","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Campaign Create",""
"passed","Thu Jan 04 03:27:44 GMT 2024","Thu Jan 04 03:27:44 GMT 2024","266","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Check Subscriber Status",""
"passed","Thu Jan 04 03:26:44 GMT 2024","Thu Jan 04 03:26:45 GMT 2024","1516","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Check Duplicated Campaign's Subscribers Count",""
"passed","Thu Jan 04 03:26:36 GMT 2024","Thu Jan 04 03:26:44 GMT 2024","7374","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Duplicate a Campaign & Send",""
"passed","Thu Jan 04 03:27:49 GMT 2024","Thu Jan 04 03:27:51 GMT 2024","1843","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Create",""
"passed","Thu Jan 04 03:29:44 GMT 2024","Thu Jan 04 03:29:45 GMT 2024","1019","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Subscriber Create With Fire Event",""
"passed","Thu Jan 04 03:24:06 GMT 2024","Thu Jan 04 03:24:49 GMT 2024","43038","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Campaign Activity",""
"passed","Thu Jan 04 03:25:47 GMT 2024","Thu Jan 04 03:25:49 GMT 2024","1862","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Campaign Create for Suppression List",""
"passed","Thu Jan 04 03:31:30 GMT 2024","Thu Jan 04 03:31:32 GMT 2024","1981","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete Automation Delay",""
"passed","Thu Jan 04 03:29:00 GMT 2024","Thu Jan 04 03:29:02 GMT 2024","1172","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Delete Test List",""
"passed","Thu Jan 04 03:32:02 GMT 2024","Thu Jan 04 03:32:04 GMT 2024","1838","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Create",""
"passed","Thu Jan 04 03:23:04 GMT 2024","Thu Jan 04 03:23:04 GMT 2024","246","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Create",""
"passed","Thu Jan 04 03:28:37 GMT 2024","Thu Jan 04 03:28:42 GMT 2024","4361","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Affiliate Integration",""
"passed","Thu Jan 04 03:23:11 GMT 2024","Thu Jan 04 03:23:11 GMT 2024","253","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Check Segment on Subscriber",""
"passed","Thu Jan 04 03:31:12 GMT 2024","Thu Jan 04 03:31:22 GMT 2024","10650","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","weMail <-> WooCommerce - API",""
"passed","Thu Jan 04 03:28:57 GMT 2024","Thu Jan 04 03:28:58 GMT 2024","786","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Validate Subscriber's info - Signed up through Affiliate WP Integration",""
"passed","Thu Jan 04 03:29:37 GMT 2024","Thu Jan 04 03:29:38 GMT 2024","254","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","List Create",""
"passed","Thu Jan 04 03:29:39 GMT 2024","Thu Jan 04 03:29:41 GMT 2024","1171","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Details",""
"passed","Thu Jan 04 03:32:43 GMT 2024","Thu Jan 04 03:32:43 GMT 2024","285","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","List Create for Campaign",""
"passed","Thu Jan 04 03:30:02 GMT 2024","Thu Jan 04 03:30:04 GMT 2024","1275","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Details",""
"passed","Thu Jan 04 03:28:59 GMT 2024","Thu Jan 04 03:29:00 GMT 2024","992","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Activity",""
"passed","Thu Jan 04 03:23:13 GMT 2024","Thu Jan 04 03:23:13 GMT 2024","258","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Delete",""
"passed","Thu Jan 04 03:23:39 GMT 2024","Thu Jan 04 03:23:40 GMT 2024","454","api_test_suite","main.spec.ts","Forms Functionalities","","","Form Sync with APP",""
"passed","Thu Jan 04 03:28:42 GMT 2024","Thu Jan 04 03:28:42 GMT 2024","761","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Subscriber's info - Signed up through Affiliate WP Integration",""
"passed","Thu Jan 04 03:30:00 GMT 2024","Thu Jan 04 03:30:00 GMT 2024","256","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Contact Form 7 - List Create",""
"passed","Thu Jan 04 03:25:46 GMT 2024","Thu Jan 04 03:25:47 GMT 2024","756","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscribers Create for Suppression List",""
