"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 05:28:12 GMT 2023","Tue Feb 28 05:28:12 GMT 2023","288","","main.spec.ts","","","","Campaign Create",""
"passed","Tue Feb 28 05:28:12 GMT 2023","Tue Feb 28 05:28:12 GMT 2023","219","","main.spec.ts","","","","Subscriber Update",""
"passed","Tue Feb 28 05:28:10 GMT 2023","Tue Feb 28 05:28:11 GMT 2023","218","","main.spec.ts","","","","List Create",""
"skipped","Tue Feb 28 05:28:11 GMT 2023","Tue Feb 28 05:28:11 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"passed","Tue Feb 28 05:28:10 GMT 2023","Tue Feb 28 05:28:10 GMT 2023","483","","main.spec.ts","","","","Login",""
"passed","Tue Feb 28 05:28:13 GMT 2023","Tue Feb 28 05:28:14 GMT 2023","1188","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Tue Feb 28 05:28:11 GMT 2023","Tue Feb 28 05:28:11 GMT 2023","206","","main.spec.ts","","","","List Update",""
"passed","Tue Feb 28 05:28:11 GMT 2023","Tue Feb 28 05:28:11 GMT 2023","194","","main.spec.ts","","","","List Details",""
"skipped","Tue Feb 28 05:28:14 GMT 2023","Tue Feb 28 05:28:14 GMT 2023","1","","main.spec.ts","","","","Campaign Delete",""
"passed","Tue Feb 28 05:28:12 GMT 2023","Tue Feb 28 05:28:13 GMT 2023","1012","","main.spec.ts","","","","Campaign Send",""
"passed","Tue Feb 28 05:28:11 GMT 2023","Tue Feb 28 05:28:11 GMT 2023","222","","main.spec.ts","","","","lists of List",""
"passed","Tue Feb 28 05:28:11 GMT 2023","Tue Feb 28 05:28:12 GMT 2023","221","","main.spec.ts","","","","Subscriber Create",""
"skipped","Tue Feb 28 05:28:12 GMT 2023","Tue Feb 28 05:28:12 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
