"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 02 12:20:24 GMT 2024","Tue Jan 02 12:20:36 GMT 2024","12053","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Activity",""
"failed","Tue Jan 02 12:24:55 GMT 2024","Tue Jan 02 12:25:14 GMT 2024","18592","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Create woocom Product",""
"passed","Tue Jan 02 12:10:27 GMT 2024","Tue Jan 02 12:10:33 GMT 2024","6700","api_test_suite","main.spec.ts","Forms Functionalities","","","Inline Form Create",""
"passed","Tue Jan 02 12:15:46 GMT 2024","Tue Jan 02 12:15:47 GMT 2024","329","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","List Create for Affiliate WP Integration",""
"passed","Tue Jan 02 12:20:21 GMT 2024","Tue Jan 02 12:20:22 GMT 2024","1608","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Activation",""
"passed","Tue Jan 02 12:18:47 GMT 2024","Tue Jan 02 12:18:48 GMT 2024","1071","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Delete",""
"passed","Tue Jan 02 12:28:47 GMT 2024","Tue Jan 02 12:28:49 GMT 2024","1543","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete Automation Delay",""
"passed","Tue Jan 02 12:10:19 GMT 2024","Tue Jan 02 12:10:21 GMT 2024","2011","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Create",""
"passed","Tue Jan 02 12:11:07 GMT 2024","Tue Jan 02 12:11:09 GMT 2024","1476","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Campaign Create",""
"passed","Tue Jan 02 12:15:39 GMT 2024","Tue Jan 02 12:15:40 GMT 2024","1030","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Double-Opt-in List Create",""
"passed","Tue Jan 02 12:14:43 GMT 2024","Tue Jan 02 12:14:43 GMT 2024","352","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Search from Suppression List",""
"passed","Tue Jan 02 12:10:10 GMT 2024","Tue Jan 02 12:10:11 GMT 2024","330","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Delete Custom Field",""
"passed","Tue Jan 02 12:10:14 GMT 2024","Tue Jan 02 12:10:15 GMT 2024","1021","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Delete",""
"passed","Tue Jan 02 12:10:09 GMT 2024","Tue Jan 02 12:10:09 GMT 2024","317","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Add Custom Field Value on Subscriber",""
"passed","Tue Jan 02 12:10:41 GMT 2024","Tue Jan 02 12:10:54 GMT 2024","12989","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Sync. with WP Site - API",""
"passed","Tue Jan 02 12:14:50 GMT 2024","Tue Jan 02 12:15:34 GMT 2024","43281","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Check Re-Duplicated Campaign's Subscribers Count",""
"passed","Tue Jan 02 12:35:36 GMT 2024","Tue Jan 02 12:35:40 GMT 2024","4202","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Campaign Send",""
"passed","Tue Jan 02 12:11:02 GMT 2024","Tue Jan 02 12:11:02 GMT 2024","333","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Delete",""
"failed","Tue Jan 02 12:28:01 GMT 2024","Tue Jan 02 12:28:24 GMT 2024","23420","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete woocom Product",""
"failed","Tue Jan 02 12:25:58 GMT 2024","Tue Jan 02 12:26:16 GMT 2024","17777","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Subscriber's info - Signed up through WooCommerce Integration",""
"passed","Tue Jan 02 12:10:09 GMT 2024","Tue Jan 02 12:10:09 GMT 2024","334","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Check Custom Field on Subscriber",""
"failed","Tue Jan 02 12:31:54 GMT 2024","Tue Jan 02 12:32:11 GMT 2024","16551","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Subscriber Delete - Signed up through WP ERP Integration",""
"passed","Tue Jan 02 12:18:45 GMT 2024","Tue Jan 02 12:18:46 GMT 2024","1038","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Status",""
"passed","Tue Jan 02 12:25:33 GMT 2024","Tue Jan 02 12:25:35 GMT 2024","1651","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Activation",""
