"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 05:23:37 GMT 2023","Tue Feb 28 05:23:37 GMT 2023","260","","main.spec.ts","","","","List Details",""
"skipped","Tue Feb 28 05:23:37 GMT 2023","Tue Feb 28 05:23:37 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
"skipped","Tue Feb 28 05:23:37 GMT 2023","Tue Feb 28 05:23:37 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"passed","Tue Feb 28 05:23:36 GMT 2023","Tue Feb 28 05:23:36 GMT 2023","288","","main.spec.ts","","","","List Create",""
"passed","Tue Feb 28 05:23:36 GMT 2023","Tue Feb 28 05:23:36 GMT 2023","270","","main.spec.ts","","","","lists of List",""
"passed","Tue Feb 28 05:23:40 GMT 2023","Tue Feb 28 05:23:41 GMT 2023","1398","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Tue Feb 28 05:23:36 GMT 2023","Tue Feb 28 05:23:37 GMT 2023","263","","main.spec.ts","","","","List Update",""
"passed","Tue Feb 28 05:23:37 GMT 2023","Tue Feb 28 05:23:37 GMT 2023","265","","main.spec.ts","","","","Subscriber Update",""
"skipped","Tue Feb 28 05:23:41 GMT 2023","Tue Feb 28 05:23:41 GMT 2023","0","","main.spec.ts","","","","Campaign Delete",""
"passed","Tue Feb 28 05:23:38 GMT 2023","Tue Feb 28 05:23:40 GMT 2023","1883","","main.spec.ts","","","","Campaign Send",""
"passed","Tue Feb 28 05:23:37 GMT 2023","Tue Feb 28 05:23:37 GMT 2023","289","","main.spec.ts","","","","Subscriber Create",""
"passed","Tue Feb 28 05:23:35 GMT 2023","Tue Feb 28 05:23:36 GMT 2023","412","","main.spec.ts","","","","Login",""
"passed","Tue Feb 28 05:23:37 GMT 2023","Tue Feb 28 05:23:38 GMT 2023","360","","main.spec.ts","","","","Campaign Create",""
