"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","1","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete Automation Delay",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Verify the Subscriber",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","1","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Create",""
"passed","Thu Dec 21 20:11:53 GMT 2023","Thu Dec 21 20:11:54 GMT 2023","862","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Assign Tag on Subscriber",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Form's Subscriber Delete",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Validate Subscriber's info - Signed up through Affiliate WP Integration",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","1","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Subscribe on the Created List",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Exclude Segment & Tag from campaign - e2e",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Delete Automation Delay",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Delete Test List",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Check Re-Duplicated Campaign's Subscribers Count",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Subscriber Delete",""
"passed","Thu Dec 21 20:11:47 GMT 2023","Thu Dec 21 20:11:47 GMT 2023","286","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Update",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Create",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Delete",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Check Subscriber Status",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Delete Contact Form 7 - e2e",""
"skipped","Thu Dec 21 20:11:59 GMT 2023","Thu Dec 21 20:11:59 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Create WP ERP CRM Contacts",""
