"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 04 11:22:29 GMT 2024","Thu Jan 04 11:22:30 GMT 2024","1199","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Delete Campaign Test List",""
"passed","Thu Jan 04 11:26:26 GMT 2024","Thu Jan 04 11:26:26 GMT 2024","331","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","List Create",""
"passed","Thu Jan 04 11:21:31 GMT 2024","Thu Jan 04 11:21:32 GMT 2024","1022","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Subscriber's Campaign Activity",""
"passed","Thu Jan 04 11:23:30 GMT 2024","Thu Jan 04 11:23:30 GMT 2024","365","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Search from Suppression List",""
"passed","Thu Jan 04 11:19:19 GMT 2024","Thu Jan 04 11:19:20 GMT 2024","362","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Subscriber Create",""
"passed","Thu Jan 04 11:25:32 GMT 2024","Thu Jan 04 11:25:47 GMT 2024","15007","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Approve Affiliate User - e2e",""
"passed","Thu Jan 04 11:28:35 GMT 2024","Thu Jan 04 11:28:39 GMT 2024","3736","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete woocom Product",""
"passed","Thu Jan 04 11:28:16 GMT 2024","Thu Jan 04 11:28:18 GMT 2024","1583","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete Automation Delay",""
"passed","Thu Jan 04 11:26:51 GMT 2024","Thu Jan 04 11:26:51 GMT 2024","340","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Contact Form 7 - List Create",""
"passed","Thu Jan 04 11:26:34 GMT 2024","Thu Jan 04 11:26:35 GMT 2024","1078","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Status",""
"passed","Thu Jan 04 11:24:34 GMT 2024","Thu Jan 04 11:24:34 GMT 2024","338","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","List Create for Affiliate WP Integration",""
"passed","Thu Jan 04 11:19:33 GMT 2024","Thu Jan 04 11:19:34 GMT 2024","1576","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms - List Create",""
"passed","Thu Jan 04 11:26:48 GMT 2024","Thu Jan 04 11:26:49 GMT 2024","1279","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Subscriber Delete",""
"passed","Thu Jan 04 11:26:51 GMT 2024","Thu Jan 04 11:26:54 GMT 2024","2588","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Create",""
"passed","Thu Jan 04 11:23:19 GMT 2024","Thu Jan 04 11:23:20 GMT 2024","335","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Added into Suppression List",""
"passed","Thu Jan 04 11:22:23 GMT 2024","Thu Jan 04 11:22:26 GMT 2024","2778","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Campaign Delete",""
"passed","Thu Jan 04 11:19:49 GMT 2024","Thu Jan 04 11:19:54 GMT 2024","5373","api_test_suite","main.spec.ts","Forms Functionalities","","","Modal Form Create",""
"passed","Thu Jan 04 11:25:48 GMT 2024","Thu Jan 04 11:25:50 GMT 2024","1820","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Activity",""
"passed","Thu Jan 04 11:24:34 GMT 2024","Thu Jan 04 11:24:36 GMT 2024","1987","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Create",""
"skipped","Thu Jan 04 11:29:07 GMT 2024","Thu Jan 04 11:29:07 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Check Automation Activity",""
"passed","Thu Jan 04 11:24:33 GMT 2024","Thu Jan 04 11:24:34 GMT 2024","1409","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Delete Test List",""
"passed","Thu Jan 04 11:19:19 GMT 2024","Thu Jan 04 11:19:19 GMT 2024","326","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Update",""
"passed","Thu Jan 04 11:28:00 GMT 2024","Thu Jan 04 11:28:01 GMT 2024","1227","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Delete Test List",""
"passed","Thu Jan 04 11:27:46 GMT 2024","Thu Jan 04 11:27:58 GMT 2024","12122","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Delete Contact Form 7 - e2e",""
"passed","Thu Jan 04 11:29:23 GMT 2024","Thu Jan 04 11:29:47 GMT 2024","24285","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Exclude Segment & Tag from campaign - e2e",""
"passed","Thu Jan 04 11:24:29 GMT 2024","Thu Jan 04 11:24:30 GMT 2024","1052","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Subscribe on the Created List",""
