"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jan 04 13:34:34 GMT 2024","Thu Jan 04 13:34:34 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","weMail List <-> Contact Form 7 - API",""
"passed","Thu Jan 04 13:35:19 GMT 2024","Thu Jan 04 13:35:20 GMT 2024","1677","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete Automation Delay",""
"passed","Thu Jan 04 13:35:24 GMT 2024","Thu Jan 04 13:35:29 GMT 2024","4578","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Complete woocom Order",""
"passed","Thu Jan 04 13:33:39 GMT 2024","Thu Jan 04 13:33:51 GMT 2024","12153","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Activity",""
"passed","Thu Jan 04 13:21:23 GMT 2024","Thu Jan 04 13:21:23 GMT 2024","318","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","List Create for Campaign",""
"passed","Thu Jan 04 13:35:44 GMT 2024","Thu Jan 04 13:35:45 GMT 2024","1220","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Details",""
"passed","Thu Jan 04 13:34:42 GMT 2024","Thu Jan 04 13:34:42 GMT 2024","339","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Subscriber's info - Signed up through Contact Form 7",""
"passed","Thu Jan 04 13:25:50 GMT 2024","Thu Jan 04 13:26:03 GMT 2024","13158","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Create WP User - e2e",""
"passed","Thu Jan 04 13:38:29 GMT 2024","Thu Jan 04 13:38:33 GMT 2024","3428","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Subscriber Delete",""
"passed","Thu Jan 04 13:25:33 GMT 2024","Thu Jan 04 13:25:34 GMT 2024","1246","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Delete",""
"passed","Thu Jan 04 13:24:08 GMT 2024","Thu Jan 04 13:24:16 GMT 2024","8822","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Duplicate a Campaign & Send",""
"passed","Thu Jan 04 13:36:20 GMT 2024","Thu Jan 04 13:36:21 GMT 2024","350","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","List Create for Campaign",""
"passed","Thu Jan 04 13:21:11 GMT 2024","Thu Jan 04 13:21:16 GMT 2024","5070","api_test_suite","main.spec.ts","Forms Functionalities","","","From Submission - API",""
"passed","Thu Jan 04 13:35:39 GMT 2024","Thu Jan 04 13:35:42 GMT 2024","3141","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete woocom Product",""
"passed","Thu Jan 04 13:33:53 GMT 2024","Thu Jan 04 13:33:55 GMT 2024","1994","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Delete Test List",""
"passed","Thu Jan 04 13:21:17 GMT 2024","Thu Jan 04 13:21:18 GMT 2024","1060","api_test_suite","main.spec.ts","Forms Functionalities","","","Check Automation Activity",""
"passed","Thu Jan 04 13:34:44 GMT 2024","Thu Jan 04 13:34:44 GMT 2024","353","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Delete",""
"passed","Thu Jan 04 13:37:36 GMT 2024","Thu Jan 04 13:37:42 GMT 2024","5692","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Duplicate a Campaign & Send",""
