"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Verify the Subscriber",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Added into Site Frontend - e2e",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Create",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Form's Subscriber Delete",""
"passed","Thu Dec 21 20:02:51 GMT 2023","Thu Dec 21 20:02:52 GMT 2023","818","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Create Custom Field",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Subscriber Delete - Signed up through WooCommerce Integration",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Form Delete",""
"passed","Thu Dec 21 20:02:52 GMT 2023","Thu Dec 21 20:02:53 GMT 2023","753","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Update",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete woocom Product",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Subscribers Create for Campaign",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Activation",""
"passed","Thu Dec 21 20:03:01 GMT 2023","Thu Dec 21 20:03:01 GMT 2023","326","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Delete",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Activity",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Re-Check Subscriber Status",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Activation",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Check Automation Status",""
"passed","Thu Dec 21 20:02:55 GMT 2023","Thu Dec 21 20:02:55 GMT 2023","375","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Subscriber Update",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Segment Create (Using Email Address)",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Added into Suppression List",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Sync. with WP Site - API",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Create Contact Form 7 - e2e",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Delete Affiliates -e2e",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Sync. with WP Site - e2e",""
"passed","Thu Dec 21 20:02:50 GMT 2023","Thu Dec 21 20:02:50 GMT 2023","269","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Validate Created List",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","List Create for Affiliate WP Integration",""
"passed","Thu Dec 21 20:02:58 GMT 2023","Thu Dec 21 20:02:59 GMT 2023","342","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Check Segment on Subscriber",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Delete List",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Delete Test List",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Deleted from Suppression List",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Check Automation Status",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Delete",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Activation",""
"skipped","Thu Dec 21 20:03:05 GMT 2023","Thu Dec 21 20:03:05 GMT 2023","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Create",""
"passed","Thu Dec 21 20:02:29 GMT 2023","Thu Dec 21 20:02:50 GMT 2023","20959","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","List Create",""
