"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 16 07:01:15 GMT 2023","Thu Feb 16 07:01:15 GMT 2023","280","","main.spec.ts","","","","Subscriber Update",""
"skipped","Thu Feb 16 07:01:15 GMT 2023","Thu Feb 16 07:01:15 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"passed","Thu Feb 16 07:01:17 GMT 2023","Thu Feb 16 07:01:18 GMT 2023","1109","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Thu Feb 16 07:01:18 GMT 2023","Thu Feb 16 07:01:18 GMT 2023","298","","main.spec.ts","","","","Campaign Delete",""
"passed","Thu Feb 16 07:01:15 GMT 2023","Thu Feb 16 07:01:15 GMT 2023","322","","main.spec.ts","","","","Subscriber Create",""
"skipped","Thu Feb 16 07:01:15 GMT 2023","Thu Feb 16 07:01:15 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
"passed","Thu Feb 16 07:01:15 GMT 2023","Thu Feb 16 07:01:16 GMT 2023","399","","main.spec.ts","","","","Campaign Create",""
"passed","Thu Feb 16 07:01:14 GMT 2023","Thu Feb 16 07:01:14 GMT 2023","294","","main.spec.ts","","","","List Create",""
"passed","Thu Feb 16 07:01:14 GMT 2023","Thu Feb 16 07:01:14 GMT 2023","286","","main.spec.ts","","","","lists of List",""
"passed","Thu Feb 16 07:01:15 GMT 2023","Thu Feb 16 07:01:15 GMT 2023","272","","main.spec.ts","","","","List Details",""
"passed","Thu Feb 16 07:01:13 GMT 2023","Thu Feb 16 07:01:14 GMT 2023","410","","main.spec.ts","","","","Login",""
"passed","Thu Feb 16 07:01:16 GMT 2023","Thu Feb 16 07:01:17 GMT 2023","1056","","main.spec.ts","","","","Campaign Send",""
"passed","Thu Feb 16 07:01:14 GMT 2023","Thu Feb 16 07:01:15 GMT 2023","276","","main.spec.ts","","","","List Update",""
