"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 01 12:28:45 GMT 2024","Mon Jan 01 12:28:47 GMT 2024","1582","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete Automation Delay",""
"passed","Mon Jan 01 12:25:40 GMT 2024","Mon Jan 01 12:25:52 GMT 2024","12475","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Activity",""
"passed","Mon Jan 01 12:20:24 GMT 2024","Mon Jan 01 12:20:25 GMT 2024","793","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscribers Create for Suppression List",""
"passed","Mon Jan 01 12:17:33 GMT 2024","Mon Jan 01 12:17:33 GMT 2024","257","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Delete Custom Field",""
"passed","Mon Jan 01 12:22:40 GMT 2024","Mon Jan 01 12:22:41 GMT 2024","997","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Subscribe on the Created List",""
"passed","Mon Jan 01 12:17:33 GMT 2024","Mon Jan 01 12:17:33 GMT 2024","251","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Re-Check Custom Field on Subscriber",""
"skipped","Mon Jan 01 12:26:48 GMT 2024","Mon Jan 01 12:26:48 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","weMail List <-> Contact Form 7 - API",""
"passed","Mon Jan 01 12:21:45 GMT 2024","Mon Jan 01 12:21:45 GMT 2024","259","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Deleted from Suppression List",""
"passed","Mon Jan 01 12:22:37 GMT 2024","Mon Jan 01 12:22:38 GMT 2024","1129","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Delete List",""
"passed","Mon Jan 01 12:26:23 GMT 2024","Mon Jan 01 12:26:48 GMT 2024","24822","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","weMail List <-> Contact Form 7 - e2e",""
"passed","Mon Jan 01 12:30:06 GMT 2024","Mon Jan 01 12:30:49 GMT 2024","43080","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Check Campaign Activity",""
"passed","Mon Jan 01 12:22:41 GMT 2024","Mon Jan 01 12:22:42 GMT 2024","244","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Check Subscriber Status",""
"passed","Mon Jan 01 12:17:35 GMT 2024","Mon Jan 01 12:17:35 GMT 2024","280","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Un-assign Tag on Subscriber",""
"passed","Mon Jan 01 12:18:28 GMT 2024","Mon Jan 01 12:18:28 GMT 2024","247","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Delete",""
"passed","Mon Jan 01 12:22:44 GMT 2024","Mon Jan 01 12:22:45 GMT 2024","1020","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Subscriber Delete",""
"passed","Mon Jan 01 12:17:32 GMT 2024","Mon Jan 01 12:17:32 GMT 2024","259","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Verify Custom Field on Subscriber",""
"passed","Mon Jan 01 12:17:30 GMT 2024","Mon Jan 01 12:17:30 GMT 2024","251","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Update",""
"passed","Mon Jan 01 12:25:36 GMT 2024","Mon Jan 01 12:25:38 GMT 2024","1467","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Activation",""
"passed","Mon Jan 01 12:31:42 GMT 2024","Mon Jan 01 12:31:42 GMT 2024","245","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Segment Delete",""
"passed","Mon Jan 01 12:20:20 GMT 2024","Mon Jan 01 12:20:23 GMT 2024","2420","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Subscriber Delete",""
"passed","Mon Jan 01 12:17:36 GMT 2024","Mon Jan 01 12:17:36 GMT 2024","258","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Delete",""
"passed","Mon Jan 01 12:18:07 GMT 2024","Mon Jan 01 12:18:19 GMT 2024","12311","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Sync. with WP Site - API",""
"passed","Mon Jan 01 12:23:27 GMT 2024","Mon Jan 01 12:23:57 GMT 2024","30138","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Create Affiliate -e2e",""
"passed","Mon Jan 01 12:29:33 GMT 2024","Mon Jan 01 12:29:33 GMT 2024","239","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Tag Create",""
"passed","Mon Jan 01 12:28:15 GMT 2024","Mon Jan 01 12:28:16 GMT 2024","271","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Subscriber's info - Signed up through WooCommerce Integration",""
"passed","Mon Jan 01 12:24:27 GMT 2024","Mon Jan 01 12:24:28 GMT 2024","981","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Status",""
"passed","Mon Jan 01 12:25:35 GMT 2024","Mon Jan 01 12:25:36 GMT 2024","1594","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Delete Automation Delay",""
"passed","Mon Jan 01 12:22:36 GMT 2024","Mon Jan 01 12:22:37 GMT 2024","1150","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Delete",""
"passed","Mon Jan 01 12:28:16 GMT 2024","Mon Jan 01 12:28:17 GMT 2024","1510","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Check Automation Status",""
"passed","Mon Jan 01 12:30:01 GMT 2024","Mon Jan 01 12:30:06 GMT 2024","4213","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Campaign Send",""
"passed","Mon Jan 01 12:17:35 GMT 2024","Mon Jan 01 12:17:36 GMT 2024","233","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Re-Check Segment on Subscriber",""
"passed","Mon Jan 01 12:17:32 GMT 2024","Mon Jan 01 12:17:32 GMT 2024","247","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Add Custom Field Value on Subscriber",""
"passed","Mon Jan 01 12:17:31 GMT 2024","Mon Jan 01 12:17:31 GMT 2024","248","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Update",""
"passed","Mon Jan 01 12:25:31 GMT 2024","Mon Jan 01 12:25:31 GMT 2024","258","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","List Create",""
"passed","Mon Jan 01 12:25:53 GMT 2024","Mon Jan 01 12:25:54 GMT 2024","1226","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Subscriber Delete",""
"passed","Mon Jan 01 12:19:23 GMT 2024","Mon Jan 01 12:19:24 GMT 2024","975","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Subscriber's Campaign Activity",""
"passed","Mon Jan 01 12:29:32 GMT 2024","Mon Jan 01 12:29:33 GMT 2024","760","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Subscribers Create for Campaign",""
"passed","Mon Jan 01 12:25:39 GMT 2024","Mon Jan 01 12:25:40 GMT 2024","972","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Status",""
"passed","Mon Jan 01 12:27:12 GMT 2024","Mon Jan 01 12:27:14 GMT 2024","1681","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Delete",""
