"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 14 19:54:05 GMT 2023","Fri Jul 14 19:59:06 GMT 2023","300748","firefox","main.spec.ts","","","","Form Submission from Frontend",""
"skipped","Fri Jul 14 20:00:02 GMT 2023","Fri Jul 14 20:00:02 GMT 2023","2","firefox","main.spec.ts","","","","List Delete",""
"passed","Fri Jul 14 19:13:34 GMT 2023","Fri Jul 14 19:13:35 GMT 2023","314","firefox","main.spec.ts","","","","List Details",""
"broken","Fri Jul 14 19:23:46 GMT 2023","Fri Jul 14 19:28:47 GMT 2023","300760","firefox","main.spec.ts","","","","Forms Sync. with WP Site",""
"passed","Fri Jul 14 19:13:37 GMT 2023","Fri Jul 14 19:13:38 GMT 2023","1128","firefox","main.spec.ts","","","","Forms Update",""
"passed","Fri Jul 14 19:13:33 GMT 2023","Fri Jul 14 19:13:33 GMT 2023","559","firefox","main.spec.ts","","","","Login",""
"passed","Fri Jul 14 19:13:35 GMT 2023","Fri Jul 14 19:13:35 GMT 2023","792","firefox","main.spec.ts","","","","Subscriber Create",""
"failed","Fri Jul 14 19:59:22 GMT 2023","Fri Jul 14 19:59:23 GMT 2023","336","firefox","main.spec.ts","","","","Set Default Sender",""
"passed","Fri Jul 14 19:13:37 GMT 2023","Fri Jul 14 19:13:37 GMT 2023","328","firefox","main.spec.ts","","","","Modal Form Create",""
"failed","Fri Jul 14 19:59:11 GMT 2023","Fri Jul 14 19:59:12 GMT 2023","820","firefox","main.spec.ts","","","","Subscriber's info - Signed up through Form",""
"passed","Fri Jul 14 19:13:35 GMT 2023","Fri Jul 14 19:13:36 GMT 2023","322","firefox","main.spec.ts","","","","Subscribers List",""
"passed","Fri Jul 14 19:13:34 GMT 2023","Fri Jul 14 19:13:34 GMT 2023","315","firefox","main.spec.ts","","","","Lists of List",""
"passed","Fri Jul 14 19:13:38 GMT 2023","Fri Jul 14 19:13:39 GMT 2023","321","firefox","main.spec.ts","","","","Form Sync with Frontend",""
"failed","Fri Jul 14 19:59:39 GMT 2023","Fri Jul 14 19:59:40 GMT 2023","358","firefox","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Fri Jul 14 19:13:36 GMT 2023","Fri Jul 14 19:13:37 GMT 2023","791","firefox","main.spec.ts","","","","Inline Form Create",""
"failed","Fri Jul 14 20:00:00 GMT 2023","Fri Jul 14 20:00:00 GMT 2023","337","firefox","main.spec.ts","","","","Subscriber Delete",""
"passed","Fri Jul 14 19:13:34 GMT 2023","Fri Jul 14 19:13:34 GMT 2023","318","firefox","main.spec.ts","","","","List Update",""
"failed","Fri Jul 14 19:59:34 GMT 2023","Fri Jul 14 19:59:34 GMT 2023","353","firefox","main.spec.ts","","","","Campaign Send",""
"passed","Fri Jul 14 19:13:33 GMT 2023","Fri Jul 14 19:13:34 GMT 2023","327","firefox","main.spec.ts","","","","List Create",""
"failed","Fri Jul 14 19:59:28 GMT 2023","Fri Jul 14 19:59:28 GMT 2023","825","firefox","main.spec.ts","","","","Campaign Create",""
"passed","Fri Jul 14 19:13:36 GMT 2023","Fri Jul 14 19:13:36 GMT 2023","336","firefox","main.spec.ts","","","","Subscriber Update",""
"failed","Fri Jul 14 19:59:17 GMT 2023","Fri Jul 14 19:59:17 GMT 2023","340","firefox","main.spec.ts","","","","Sending Gateway Connect",""
"failed","Fri Jul 14 19:59:45 GMT 2023","Fri Jul 14 19:59:45 GMT 2023","349","firefox","main.spec.ts","","","","Campaign Delete",""
"passed","Fri Jul 14 19:59:46 GMT 2023","Fri Jul 14 19:59:56 GMT 2023","10020","firefox","main.spec.ts","","","","Form Delete",""
"broken","Fri Jul 14 19:38:56 GMT 2023","Fri Jul 14 19:43:56 GMT 2023","300759","firefox","main.spec.ts","","","","Forms Added into Site Frontend",""
