"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 27 22:51:19 GMT 2023","Mon Feb 27 22:51:19 GMT 2023","279","","main.spec.ts","","","","lists of List",""
"passed","Mon Feb 27 22:51:21 GMT 2023","Mon Feb 27 22:51:21 GMT 2023","379","","main.spec.ts","","","","Campaign Create",""
"skipped","Mon Feb 27 22:51:21 GMT 2023","Mon Feb 27 22:51:21 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
"skipped","Mon Feb 27 22:51:20 GMT 2023","Mon Feb 27 22:51:20 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"failed","Mon Feb 27 22:51:55 GMT 2023","Mon Feb 27 22:51:56 GMT 2023","316","","main.spec.ts","","","","Campaign Send",""
"passed","Mon Feb 27 22:51:19 GMT 2023","Mon Feb 27 22:51:19 GMT 2023","328","","main.spec.ts","","","","List Create",""
"passed","Mon Feb 27 22:51:20 GMT 2023","Mon Feb 27 22:51:21 GMT 2023","305","","main.spec.ts","","","","Subscriber Update",""
"passed","Mon Feb 27 22:51:19 GMT 2023","Mon Feb 27 22:51:20 GMT 2023","291","","main.spec.ts","","","","List Update",""
"skipped","Mon Feb 27 22:52:05 GMT 2023","Mon Feb 27 22:52:05 GMT 2023","2","","main.spec.ts","","","","Campaign Delete",""
"passed","Mon Feb 27 22:51:20 GMT 2023","Mon Feb 27 22:51:20 GMT 2023","267","","main.spec.ts","","","","List Details",""
"passed","Mon Feb 27 22:51:20 GMT 2023","Mon Feb 27 22:51:20 GMT 2023","321","","main.spec.ts","","","","Subscriber Create",""
"failed","Mon Feb 27 22:52:02 GMT 2023","Mon Feb 27 22:52:03 GMT 2023","332","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Mon Feb 27 22:51:18 GMT 2023","Mon Feb 27 22:51:19 GMT 2023","396","","main.spec.ts","","","","Login",""
