"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 02 06:11:21 GMT 2024","Tue Jan 02 06:11:23 GMT 2024","1285","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Details",""
"passed","Tue Jan 02 06:01:09 GMT 2024","Tue Jan 02 06:01:14 GMT 2024","5345","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Campaign Send for Suppression List",""
"passed","Tue Jan 02 06:12:45 GMT 2024","Tue Jan 02 06:13:20 GMT 2024","35070","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Exclude Segment & Tag from campaign - e2e",""
"passed","Tue Jan 02 05:59:14 GMT 2024","Tue Jan 02 05:59:15 GMT 2024","1198","api_test_suite","main.spec.ts","Forms Functionalities","","","Delete Forms Test List",""
"passed","Tue Jan 02 05:58:02 GMT 2024","Tue Jan 02 05:58:03 GMT 2024","328","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Update Custom Field",""
"passed","Tue Jan 02 05:58:03 GMT 2024","Tue Jan 02 05:58:03 GMT 2024","319","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Create",""
"passed","Tue Jan 02 06:10:52 GMT 2024","Tue Jan 02 06:10:53 GMT 2024","1025","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Check Automation Status",""
"passed","Tue Jan 02 06:10:56 GMT 2024","Tue Jan 02 06:10:58 GMT 2024","1904","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete Test List",""
"passed","Tue Jan 02 06:07:55 GMT 2024","Tue Jan 02 06:07:56 GMT 2024","1054","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Delete",""
"passed","Tue Jan 02 05:59:11 GMT 2024","Tue Jan 02 05:59:12 GMT 2024","322","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Delete",""
"passed","Tue Jan 02 06:05:18 GMT 2024","Tue Jan 02 06:05:25 GMT 2024","7385","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Affiliate Integration",""
"passed","Tue Jan 02 05:58:06 GMT 2024","Tue Jan 02 05:58:06 GMT 2024","318","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Verify Custom Field on Subscriber",""
"passed","Tue Jan 02 06:07:41 GMT 2024","Tue Jan 02 06:07:42 GMT 2024","1083","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Subscriber Create With Fire Event",""
"passed","Tue Jan 02 06:09:17 GMT 2024","Tue Jan 02 06:09:17 GMT 2024","324","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Subscriber's info - Signed up through Contact Form 7",""
"passed","Tue Jan 02 06:07:37 GMT 2024","Tue Jan 02 06:07:38 GMT 2024","1513","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Delete Automation Delay",""
"passed","Tue Jan 02 06:07:42 GMT 2024","Tue Jan 02 06:07:43 GMT 2024","996","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Status",""
"passed","Tue Jan 02 06:00:09 GMT 2024","Tue Jan 02 06:00:11 GMT 2024","2459","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Unsubscribe From Campaign",""
