"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 15 21:47:04 GMT 2023","Wed Feb 15 21:47:04 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"passed","Wed Feb 15 21:47:04 GMT 2023","Wed Feb 15 21:47:04 GMT 2023","254","","main.spec.ts","","","","List Details",""
"passed","Wed Feb 15 21:47:05 GMT 2023","Wed Feb 15 21:47:05 GMT 2023","420","","main.spec.ts","","","","Campaign Create",""
"passed","Wed Feb 15 21:47:05 GMT 2023","Wed Feb 15 21:47:07 GMT 2023","1981","","main.spec.ts","","","","Campaign Send",""
"passed","Wed Feb 15 21:47:03 GMT 2023","Wed Feb 15 21:47:03 GMT 2023","362","","main.spec.ts","","","","List Create",""
"passed","Wed Feb 15 21:47:04 GMT 2023","Wed Feb 15 21:47:04 GMT 2023","262","","main.spec.ts","","","","List Update",""
"passed","Wed Feb 15 21:47:03 GMT 2023","Wed Feb 15 21:47:03 GMT 2023","422","","main.spec.ts","","","","Login",""
"skipped","Wed Feb 15 21:47:05 GMT 2023","Wed Feb 15 21:47:05 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
"passed","Wed Feb 15 21:47:07 GMT 2023","Wed Feb 15 21:47:09 GMT 2023","1404","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Wed Feb 15 21:47:09 GMT 2023","Wed Feb 15 21:47:09 GMT 2023","292","","main.spec.ts","","","","Campaign Delete",""
"passed","Wed Feb 15 21:47:03 GMT 2023","Wed Feb 15 21:47:04 GMT 2023","329","","main.spec.ts","","","","lists of List",""
"passed","Wed Feb 15 21:47:04 GMT 2023","Wed Feb 15 21:47:05 GMT 2023","411","","main.spec.ts","","","","Subscriber Create",""
"passed","Wed Feb 15 21:47:05 GMT 2023","Wed Feb 15 21:47:05 GMT 2023","379","","main.spec.ts","","","","Subscriber Update",""
