"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 04 12:51:29 GMT 2024","Thu Jan 04 12:51:32 GMT 2024","2270","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Campaign Create for Suppression List",""
"failed","Thu Jan 04 12:59:53 GMT 2024","Thu Jan 04 13:00:12 GMT 2024","19471","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Duplicate a Campaign & Send",""
"passed","Thu Jan 04 12:49:17 GMT 2024","Thu Jan 04 12:49:27 GMT 2024","10022","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Sync. with WP Site - API",""
"passed","Thu Jan 04 12:48:52 GMT 2024","Thu Jan 04 12:48:52 GMT 2024","286","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Re-Check Segment on Subscriber",""
"passed","Thu Jan 04 12:56:24 GMT 2024","Thu Jan 04 12:56:26 GMT 2024","2579","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Get Contact Form 7 ID",""
"passed","Thu Jan 04 12:57:52 GMT 2024","Thu Jan 04 12:58:00 GMT 2024","7644","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Create WP ERP CRM Contacts",""
"passed","Thu Jan 04 12:52:48 GMT 2024","Thu Jan 04 12:52:49 GMT 2024","268","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Deleted from Suppression List",""
"passed","Thu Jan 04 12:57:42 GMT 2024","Thu Jan 04 12:57:44 GMT 2024","1598","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Activation",""
"passed","Thu Jan 04 12:49:16 GMT 2024","Thu Jan 04 12:49:17 GMT 2024","478","api_test_suite","main.spec.ts","Forms Functionalities","","","Form Sync with APP",""
"passed","Thu Jan 04 12:58:16 GMT 2024","Thu Jan 04 12:58:17 GMT 2024","1119","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Segment Create (Using Email Address)",""
"passed","Thu Jan 04 12:52:19 GMT 2024","Thu Jan 04 12:52:26 GMT 2024","7116","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Duplicate a Campaign & Send",""
"passed","Thu Jan 04 12:58:05 GMT 2024","Thu Jan 04 12:58:14 GMT 2024","8674","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete WP ERP CRM Contacts",""
"passed","Thu Jan 04 12:50:30 GMT 2024","Thu Jan 04 12:50:32 GMT 2024","1804","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Unsubscribe From Campaign",""
"passed","Thu Jan 04 12:48:42 GMT 2024","Thu Jan 04 12:48:43 GMT 2024","348","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Create (Contains Created Tag)",""
"passed","Thu Jan 04 12:48:52 GMT 2024","Thu Jan 04 12:48:52 GMT 2024","266","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Delete",""
"passed","Thu Jan 04 12:55:48 GMT 2024","Thu Jan 04 12:55:49 GMT 2024","1215","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Delete Test List",""
"passed","Thu Jan 04 12:56:30 GMT 2024","Thu Jan 04 12:56:31 GMT 2024","1095","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Subscriber's info - Signed up through Contact Form 7",""
