"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Subscriber's info - Signed up through Form",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","1","firefox","","","","","Forms Added into Site Frontend",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","3","firefox","","","","","Login",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Duplicate a Campaign & Send",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","1","firefox","","","","","Form Sync with Frontend",""
"passed","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","7510","firefox","","","","","Forms Sync. with WP Site",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","0","firefox","","","","","Subscriber Create",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","0","firefox","","","","","Subscriber Update",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","0","firefox","","","","","List Update",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","1","firefox","","","","","Form Delete",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","1","firefox","","","","","Subscribers List",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","0","firefox","","","","","Modal Form Create",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Form Submission from Frontend",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","0","firefox","","","","","Forms Update",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","1","firefox","","","","","Inline Form Create",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","3","firefox","","","","","List Details",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","0","firefox","","","","","List Create",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Sending Gateway Connect",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","1","firefox","","","","","List Delete",""
"skipped","Mon Jul 17 12:01:49 GMT 2023","Mon Jul 17 12:01:49 GMT 2023","1","firefox","","","","","Lists of List",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Set Default Sender",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Campaign Create",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Campaign Delete",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","0","firefox","","","","","Subscriber Delete",""
"skipped","Mon Jul 17 12:01:56 GMT 2023","Mon Jul 17 12:01:56 GMT 2023","1","firefox","","","","","Campaign Send",""
