"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 14 12:02:26 GMT 2023","Fri Jul 14 12:02:27 GMT 2023","270","firefox","main.spec.ts","","","","Subscribers List",""
"passed","Fri Jul 14 12:02:27 GMT 2023","Fri Jul 14 12:02:27 GMT 2023","253","firefox","main.spec.ts","","","","Modal Form Create",""
"passed","Fri Jul 14 12:02:27 GMT 2023","Fri Jul 14 12:02:28 GMT 2023","534","firefox","main.spec.ts","","","","Forms Update",""
"passed","Fri Jul 14 12:02:26 GMT 2023","Fri Jul 14 12:02:26 GMT 2023","245","firefox","main.spec.ts","","","","List Update",""
"passed","Fri Jul 14 12:02:28 GMT 2023","Fri Jul 14 12:02:28 GMT 2023","251","firefox","main.spec.ts","","","","Form Sync with Frontend",""
"passed","Fri Jul 14 12:02:25 GMT 2023","Fri Jul 14 12:02:25 GMT 2023","397","firefox","main.spec.ts","","","","Login",""
"passed","Fri Jul 14 12:02:26 GMT 2023","Fri Jul 14 12:02:26 GMT 2023","276","firefox","main.spec.ts","","","","Subscriber Create",""
"failed","Fri Jul 14 12:48:30 GMT 2023","Fri Jul 14 12:48:31 GMT 2023","298","firefox","main.spec.ts","","","","Set Default Sender",""
"broken","Fri Jul 14 12:43:06 GMT 2023","Fri Jul 14 12:48:07 GMT 2023","301094","firefox","main.spec.ts","","","","Form Submission from Frontend",""
"failed","Fri Jul 14 12:48:15 GMT 2023","Fri Jul 14 12:48:15 GMT 2023","317","firefox","main.spec.ts","","","","Subscriber's info - Signed up through Form",""
"failed","Fri Jul 14 12:49:18 GMT 2023","Fri Jul 14 12:49:19 GMT 2023","300","firefox","main.spec.ts","","","","Subscriber Delete",""
"passed","Fri Jul 14 12:02:25 GMT 2023","Fri Jul 14 12:02:25 GMT 2023","306","firefox","main.spec.ts","","","","List Create",""
"failed","Fri Jul 14 12:48:53 GMT 2023","Fri Jul 14 12:48:53 GMT 2023","332","firefox","main.spec.ts","","","","Duplicate a Campaign & Send",""
"broken","Fri Jul 14 12:12:39 GMT 2023","Fri Jul 14 12:17:40 GMT 2023","301000","firefox","main.spec.ts","","","","Forms Sync. with WP Site",""
"passed","Fri Jul 14 12:02:25 GMT 2023","Fri Jul 14 12:02:26 GMT 2023","267","firefox","main.spec.ts","","","","Lists of List",""
"passed","Fri Jul 14 12:02:27 GMT 2023","Fri Jul 14 12:02:27 GMT 2023","266","firefox","main.spec.ts","","","","Inline Form Create",""
"broken","Fri Jul 14 12:27:52 GMT 2023","Fri Jul 14 12:32:54 GMT 2023","301087","firefox","main.spec.ts","","","","Forms Added into Site Frontend",""
"passed","Fri Jul 14 12:02:26 GMT 2023","Fri Jul 14 12:02:26 GMT 2023","250","firefox","main.spec.ts","","","","List Details",""
"failed","Fri Jul 14 12:48:45 GMT 2023","Fri Jul 14 12:48:46 GMT 2023","323","firefox","main.spec.ts","","","","Campaign Send",""
"failed","Fri Jul 14 12:48:23 GMT 2023","Fri Jul 14 12:48:23 GMT 2023","326","firefox","main.spec.ts","","","","Sending Gateway Connect",""
"skipped","Fri Jul 14 12:49:21 GMT 2023","Fri Jul 14 12:49:21 GMT 2023","3","firefox","main.spec.ts","","","","List Delete",""
"passed","Fri Jul 14 12:02:27 GMT 2023","Fri Jul 14 12:02:27 GMT 2023","276","firefox","main.spec.ts","","","","Subscriber Update",""
"failed","Fri Jul 14 12:49:01 GMT 2023","Fri Jul 14 12:49:01 GMT 2023","323","firefox","main.spec.ts","","","","Campaign Delete",""
"passed","Fri Jul 14 12:49:03 GMT 2023","Fri Jul 14 12:49:13 GMT 2023","10036","firefox","main.spec.ts","","","","Form Delete",""
"failed","Fri Jul 14 12:48:38 GMT 2023","Fri Jul 14 12:48:38 GMT 2023","288","firefox","main.spec.ts","","","","Campaign Create",""
