"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 02 13:06:34 GMT 2024","Tue Jan 02 13:06:34 GMT 2024","345","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Delete",""
"passed","Tue Jan 02 13:11:22 GMT 2024","Tue Jan 02 13:11:22 GMT 2024","324","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Double-Opt-in List Create",""
"passed","Tue Jan 02 13:06:06 GMT 2024","Tue Jan 02 13:06:13 GMT 2024","6248","api_test_suite","main.spec.ts","Forms Functionalities","","","Modal Form Create",""
"passed","Tue Jan 02 13:11:15 GMT 2024","Tue Jan 02 13:11:18 GMT 2024","3861","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Suppression Test Campaigns Delete",""
"passed","Tue Jan 02 13:05:39 GMT 2024","Tue Jan 02 13:05:39 GMT 2024","338","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Check Custom Field on Subscriber",""
"passed","Tue Jan 02 13:16:35 GMT 2024","Tue Jan 02 13:16:36 GMT 2024","920","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Segment Create (Using Email Address)",""
"passed","Tue Jan 02 13:16:34 GMT 2024","Tue Jan 02 13:16:35 GMT 2024","344","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Assign Tag on Subscriber",""
"passed","Tue Jan 02 13:05:47 GMT 2024","Tue Jan 02 13:05:49 GMT 2024","2010","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","List Delete",""
"passed","Tue Jan 02 13:13:41 GMT 2024","Tue Jan 02 13:13:43 GMT 2024","1646","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Delete",""
"passed","Tue Jan 02 13:08:57 GMT 2024","Tue Jan 02 13:08:59 GMT 2024","2085","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Campaign Create for Suppression List",""
"passed","Tue Jan 02 13:16:23 GMT 2024","Tue Jan 02 13:16:32 GMT 2024","9143","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete WP ERP CRM Contacts",""
"passed","Tue Jan 02 13:05:44 GMT 2024","Tue Jan 02 13:05:44 GMT 2024","333","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Un-assign Tag on Subscriber",""
