"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 16 07:35:15 GMT 2023","Thu Feb 16 07:35:16 GMT 2023","277","","main.spec.ts","","","","lists of List",""
"skipped","Thu Feb 16 07:35:16 GMT 2023","Thu Feb 16 07:35:16 GMT 2023","1","","main.spec.ts","","","","List Delete",""
"passed","Thu Feb 16 07:35:18 GMT 2023","Thu Feb 16 07:35:20 GMT 2023","1578","","main.spec.ts","","","","Duplicate a Campaign & Send",""
"passed","Thu Feb 16 07:35:20 GMT 2023","Thu Feb 16 07:35:20 GMT 2023","253","","main.spec.ts","","","","Campaign Delete",""
"passed","Thu Feb 16 07:35:16 GMT 2023","Thu Feb 16 07:35:16 GMT 2023","260","","main.spec.ts","","","","List Update",""
"passed","Thu Feb 16 07:35:15 GMT 2023","Thu Feb 16 07:35:15 GMT 2023","285","","main.spec.ts","","","","List Create",""
"passed","Thu Feb 16 07:35:16 GMT 2023","Thu Feb 16 07:35:16 GMT 2023","235","","main.spec.ts","","","","List Details",""
"passed","Thu Feb 16 07:35:17 GMT 2023","Thu Feb 16 07:35:18 GMT 2023","1037","","main.spec.ts","","","","Campaign Send",""
"passed","Thu Feb 16 07:35:15 GMT 2023","Thu Feb 16 07:35:15 GMT 2023","411","","main.spec.ts","","","","Login",""
"skipped","Thu Feb 16 07:35:17 GMT 2023","Thu Feb 16 07:35:17 GMT 2023","1","","main.spec.ts","","","","Subscriber Delete",""
"passed","Thu Feb 16 07:35:16 GMT 2023","Thu Feb 16 07:35:16 GMT 2023","304","","main.spec.ts","","","","Subscriber Create",""
"passed","Thu Feb 16 07:35:16 GMT 2023","Thu Feb 16 07:35:17 GMT 2023","267","","main.spec.ts","","","","Subscriber Update",""
"passed","Thu Feb 16 07:35:17 GMT 2023","Thu Feb 16 07:35:17 GMT 2023","357","","main.spec.ts","","","","Campaign Create",""
